Bernabei Code;Name;Current Price;Ordinary Price;Lowest Price 30 Days;Tags;Category;Last Checked;Link;Image URL
1731;Pinot Nero Franz Haas 2023;27,0;;26,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:18.753233;https://www.bernabei.it/pinot-nero-franz-haas-2023;https://www.bernabei.it/ARTICOLI200/S_881.png
197621709161611770590567;La Grange Haute Rouge Hélène Cathala 2022;15,2;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:14.116897;https://www.bernabei.it/la-grange-haute-rouge-helene-cathala;https://www.bernabei.it/ARTICOLI200/S_12411.png
7527;Chardonnay Falesia Paolo E Noemia d'Amico 2024;14,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:19.063254;https://www.bernabei.it/chardonnay-falesia-paolo-e-noemia-d-amico;https://www.bernabei.it/ARTICOLI200/S_5051.png
1483;Gewürztraminer Terlano 2024;16,2;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:18.851013;https://www.bernabei.it/gewurztraminer-terlano-2024;https://www.bernabei.it/ARTICOLI200/S_567.png
203403258644561770590569;Verdicchio di Matelica Valbona Belisario 2024;7,8;;6,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:14.139068;https://www.bernabei.it/verdicchio-di-matelica-valbona-belisario;https://www.bernabei.it/ARTICOLI200/S_12859.png
5108;Ribolla Gialla Sirch 2024;9,5;11,0;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.191167;https://www.bernabei.it/ribolla-gialla-sirch-2024;https://www.bernabei.it/ARTICOLI200/S_4125.png
12162;Morellino Di Scansano Riserva Madrechiesa Terenzi 2021;37,0;;31,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:18.981985;https://www.bernabei.it/morellino-di-scansano-riserva-docg-madrechiesa-terenzi;https://www.bernabei.it/ARTICOLI200/S_7812.png
20372;Greco Di Tufo Tornagusto 2024;8,5;10,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:18.777617;https://www.bernabei.it/greco-di-tufo-tornagusto;https://www.bernabei.it/ARTICOLI200/S_12891.png
19221;Merlot Domaine de La Santoline 2023;6,4;10,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.113279;https://www.bernabei.it/merlot-domaine-de-la-santoline;https://www.bernabei.it/ARTICOLI200/S_11883.png
1473;Brunello di Montalcino Pian Delle Vigne Antinori 2020;48,0;;46,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.321990;https://www.bernabei.it/brunello-di-montalcino-pian-delle-vigne-antinori-2020;https://www.bernabei.it/ARTICOLI200/S_555.png
20342;Verdicchio di Matelica Cambrugiano Riserva Belisario 2022;16,0;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:19.290999;https://www.bernabei.it/verdicchio-di-matelica-cambrugiano-riserva-belisario;https://www.bernabei.it/ARTICOLI200/S_12861.png
13146;Sauvignon Elena Walch 2025;15,9;;14,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.347197;https://www.bernabei.it/alto-adige-doc-sauvignon-elena-walch;https://www.bernabei.it/ARTICOLI200/S_8531.png
1538;Brunello Di Montalcino Fattoria Dei Barbi 2019;38,0;;33,2;Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.413384;https://www.bernabei.it/brunello-di-montalcino-fattoria-dei-barbi;https://www.bernabei.it/ARTICOLI200/S_640.png
79099947055731770590569;Fiano Di Avellino Exultet Quintodecimo 2024;37,4;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:14.205281;https://www.bernabei.it/fiano-di-avellino-exultet-quintodecimo;https://www.bernabei.it/ARTICOLI200/S_5326.png
1345;Gewürztraminer Sanct Valentin St. Michael Eppan 2024;28,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:19.490980;https://www.bernabei.it/gewurztraminer-sanct-valentin-st-michael-eppan;https://www.bernabei.it/ARTICOLI200/S_393.png
1610;Barbera D'Alba Prunotto 2024;13,2;15,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.597630;https://www.bernabei.it/barbera-d-alba-prunotto-2024;https://www.bernabei.it/ARTICOLI200/S_729.png
1514;Bolgheri Rosso Le Serre Nuove Ornellaia 2023;52,0;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:14.227969;https://www.bernabei.it/bolgheri-rosso-le-serre-nuove-ornellaia;https://www.bernabei.it/ARTICOLI200/S_605.png
10621;Vitiano Vermentino Falesco 2024;6,4;6,6;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.570491;https://www.bernabei.it/vitiano-vermentino-falesco;https://www.bernabei.it/ARTICOLI200/S_6652.png
2067;Moscato D'Asti Prunotto 2025;11,4;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:19.699905;https://www.bernabei.it/moscato-d-asti-docg-prunotto;https://www.bernabei.it/ARTICOLI200/S_2710.png
1373;Sagrantino Di Montefalco Antonelli San Marco 2020;21,9;;18,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.440620;https://www.bernabei.it/sagrantino-di-montefalco-antonelli-san-marco;https://www.bernabei.it/ARTICOLI200/S_430.png
1406;Montefalco Grechetto Arnaldo Caprai 2024;10,0;;8,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.623967;https://www.bernabei.it/montefalco-grechetto-arnaldo-caprai-2024;https://www.bernabei.it/ARTICOLI200/S_470.png
1792;Mezza Bottiglia Chianti Conti Serristori 2024 375ml;3,7;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:19.371090;https://www.bernabei.it/mezza-bottiglia-chianti-conti-serristori-2024-375ml;https://www.bernabei.it/ARTICOLI200/S_962.png
20328;Muscadet Sèvre et Maine Les Brouardilères Sur Lie LaCheteau 2024;9,5;13,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.263955;https://www.bernabei.it/muscadet-sevre-et-maine-les-brouardileres-sur-lie-lacheteau;https://www.bernabei.it/ARTICOLI200/S_12847.png
20395;Falanghina Tornagusto 2024;6,5;9,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.472327;https://www.bernabei.it/falanghina-tornagusto;https://www.bernabei.it/ARTICOLI200/S_12889.png
176615761608371770590571;Falanghina Del Sannio Cantina Del Taburno 2024;10,8;;7,4;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:14.293295;https://www.bernabei.it/falanghina-del-sannio-cantina-del-taburno;https://www.bernabei.it/ARTICOLI200/S_927.png
10696;Morellino Di Scansano Terenzi 2023;12,0;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:19.791862;https://www.bernabei.it/morellino-di-scansano-docg-terenzi;https://www.bernabei.it/ARTICOLI200/S_6719.png
12163;Francesca Romana Terenzi 2020;35,0;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:19.397772;https://www.bernabei.it/francesca-romana-terenzi;https://www.bernabei.it/ARTICOLI200/S_7813.png
1614;Pinot Noir Alois Lageder 2023;14,8;15,5;13,5;Vini Biologici,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.640887;https://www.bernabei.it/pinot-noir-alois-lageder;https://www.bernabei.it/ARTICOLI200/S_735.png
19429;Valpolicella Ripasso Superiore Bosan Cesari 2019;18,3;;14,8;Vini Biologici,Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.742861;https://www.bernabei.it/valpolicella-ripasso-superiore-doc-bosan-cesari;https://www.bernabei.it/ARTICOLI200/S_12209.png
2235;Vermentino Di Gallura Vigna 'Ngena Capichera 2024;26,5;;25,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.867889;https://www.bernabei.it/vermentino-di-gallura-vigna-ngena-capichera;https://www.bernabei.it/ARTICOLI200/S_2573.png
1637;Manna Franz Haas 2023;25,0;;23,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.893048;https://www.bernabei.it/manna-franz-haas-2023;https://www.bernabei.it/ARTICOLI200/S_763.png
837810699909931770590571;L'Atto Cantine Del Notaio 2024;11,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:14.345529;https://www.bernabei.it/l-atto-cantine-del-notaio;https://www.bernabei.it/ARTICOLI200/S_5550.png
20367;Pinot Grigio Terre46 2025;7,4;10,2;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.671918;https://www.bernabei.it/pinot-grigio-terre46;https://www.bernabei.it/ARTICOLI200/S_12886.png
7948;Orvieto Classico Superiore San Giovanni della Sala Castello della Sala Antino...;15,3;;14,0;Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:19.917853;https://www.bernabei.it/orvieto-classico-superiore-doc-san-giovanni-della-sala-castello-della-sala;https://www.bernabei.it/ARTICOLI200/S_1095.png
1738;Sauvignon Vulcaia Fumé Inama 2023;38,9;40,0;34,8;Premiato,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.960784;https://www.bernabei.it/sauvignon-vulcaia-fume-inama;https://www.bernabei.it/ARTICOLI200/S_893.png
20412;Chardonnay Bourgogne Louis Changarnier 2023;15,9;18,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:19.240954;https://www.bernabei.it/chardonnay-bourgogne-louis-changarnier;https://www.bernabei.it/ARTICOLI200/S_12924.png
2039;Muffato della Sala Castello della Sala Antinori 2023 50cl;35,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:19.987931;https://www.bernabei.it/muffato-della-sala-castello-della-sala-50cl;https://www.bernabei.it/ARTICOLI200/S_2667.png
1759;Barbera Del Monferrato Frizzante La Monella Braida 2024;12,0;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:20.068375;https://www.bernabei.it/barbera-del-monferrato-frizzante-la-monella-braida-2024;https://www.bernabei.it/ARTICOLI200/S_918.png
133321299069171770590571;Gewürztraminer Nussbaumer Cantina Tramin 2023;29,9;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:14.396684;https://www.bernabei.it/gewurztraminer-nussbaumer-cantina-tramin-2023;https://www.bernabei.it/ARTICOLI200/S_377.png
10269;Valpolicella Ripasso La Groletta Corte Giara Allegrini 2023;13,5;;11,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.015056;https://www.bernabei.it/valpolicella-ripasso-doc-la-groletta-corte-giara-allegrini;https://www.bernabei.it/ARTICOLI200/S_6406.png
6852;Soave Classico Bolla 2024;7,0;7,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.093502;https://www.bernabei.it/soave-classico-bolla-2024;https://www.bernabei.it/ARTICOLI200/S_6254.png
1664;Tignanello Antinori 2021;149,0;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:20.150878;https://www.bernabei.it/tignanello-antinori-2021;https://www.bernabei.it/ARTICOLI200/S_795.png
1735;Bolgheri Rosato Scalabrone Antinori 2024;13,8;14,3;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.200390;https://www.bernabei.it/bolgheri-rosato-scalabrone-antinori-2024;https://www.bernabei.it/ARTICOLI200/S_888.png
1258;Chianti Classico Banfi 2022;11,8;12,0;10,5;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.227577;https://www.bernabei.it/chianti-classico-banfi-2022;https://www.bernabei.it/ARTICOLI200/S_294.png
135849216419131770590573;Le Oche Fattoria San Lorenzo 2023;15,3;;;Vini Biologici,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:14.440914;https://www.bernabei.it/le-oche-fattoria-san-lorenzo;https://www.bernabei.it/ARTICOLI200/S_8867.png
18317;Lacryma Christi Bianco Feudi Di San Gregorio 2024;9,5;;8,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.176116;https://www.bernabei.it/lacryma-christi-bianco-vesuvio-doc-feudi-di-san-gregorio;https://www.bernabei.it/ARTICOLI200/S_11441.png
9464;448 S.l.m. Rosé Girlan 2024;8,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:20.303749;https://www.bernabei.it/448-s-l-m-rose-girlan;https://www.bernabei.it/ARTICOLI200/S_6158.png
2244;Etna Bianco Vulkà Nicosia 2024;12,5;15,0;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.330206;https://www.bernabei.it/etna-bianco-vulka-nicosia-2024;https://www.bernabei.it/ARTICOLI200/S_2590.png
2485;Vino Novello Telaro 2025;6,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:20.380171;https://www.bernabei.it/vino-novello-telaro;https://www.bernabei.it/ARTICOLI200/S_899.png
4081;Inferno Valtellina Superiore Nino Negri 2022;17,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:20.430241;https://www.bernabei.it/valtellina-superiore-docg-inferno-nino-negri;https://www.bernabei.it/ARTICOLI200/S_3234.png
6679;Brunello Di Montalcino Castelgiocondo Frescobaldi 2020;33,9;36,5;32,0;Premiato,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.353966;https://www.bernabei.it/brunello-di-montalcino-castelgiocondo-frescobaldi-2020;https://www.bernabei.it/ARTICOLI200/S_3197.png
1520;Lacrima Di Morro D'alba Fonte Del Re Umani Ronchi 2023;10,5;;8,6;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.503613;https://www.bernabei.it/lacrima-di-morro-d-alba-doc-fonte-del-re-umani-ronchi;https://www.bernabei.it/ARTICOLI200/S_612.png
149620995377101770590573;Ribolla Gialla Puiatti 2024;13,5;;12,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:14.499287;https://www.bernabei.it/ribolla-gialla-puiatti;https://www.bernabei.it/ARTICOLI200/S_582.png
980710521103851770590573;Lugana Santa Cristina Zenato 2024;14,9;;12,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:14.506640;https://www.bernabei.it/lugana-doc-santa-cristina-zenato;https://www.bernabei.it/ARTICOLI200/S_6049.png
20358;Brunello Di Montalcino Il Veltro 2020;20,8;26,9;19,5;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.450542;https://www.bernabei.it/brunello-di-montalcino-il-veltro;https://www.bernabei.it/ARTICOLI200/S_12877.png
12289;Montepulciano D'Abruzzo Tre Saggi Talamonti 2022;10,9;;9,3;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.481343;https://www.bernabei.it/montepulciano-d-abruzzo-doc-tre-saggi-talamonti;https://www.bernabei.it/ARTICOLI200/S_7865.png
1677;Cannonau Costera Argiolas 2022;10,2;;9,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.600120;https://www.bernabei.it/cannonau-costera-argiolas-2022;https://www.bernabei.it/ARTICOLI200/S_809.png
164014470194091770590573;Greco Di Tufo Giallo d'Arles Quintodecimo 2024;33,5;;30,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:14.536124;https://www.bernabei.it/greco-di-tufo-docg-giallo-d-arles-quintodecimo;https://www.bernabei.it/ARTICOLI200/S_9723.png
9569;Montecucco Rosso Rigoleto ColleMassari 2023;8,9;;8,5;Vini Biologici,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.717267;https://www.bernabei.it/montecucco-rosso-doc-rigoleto-colle-massari;https://www.bernabei.it/ARTICOLI200/S_6109.png
19223;Sauvignon Domaine de La Santoline 2024;8,5;10,9;6,5;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.400044;https://www.bernabei.it/sauvignon-domaine-de-la-santoline;https://www.bernabei.it/ARTICOLI200/S_11885.png
8004;Tufaliccio Marco Carpineti 2024;10,9;;9,9;Vini Biologici,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.744888;https://www.bernabei.it/tufaliccio-marco-carpineti;https://www.bernabei.it/ARTICOLI200/S_5390.png
1560;Vino Nobile Di Montepulciano Poliziano 2022;24,0;;21,8;Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.640620;https://www.bernabei.it/vino-nobile-di-montepulciano-poliziano;https://www.bernabei.it/ARTICOLI200/S_665.png
19384;Sangiovese Caparzo 2024;7,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:20.690783;https://www.bernabei.it/sangiovese-caparzo;https://www.bernabei.it/ARTICOLI200/S_12165.png
1465;Grechetto Grecante Arnaldo Caprai 2024;12,0;;10,2;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:20.850066;https://www.bernabei.it/grechetto-grecante-arnaldo-caprai;https://www.bernabei.it/ARTICOLI200/S_545.png
1398;Villa Antinori Rosso 2023;14,0;15,0;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.770596;https://www.bernabei.it/villa-antinori-rosso-antinori;https://www.bernabei.it/ARTICOLI200/S_460.png
7893;Roma Rosso Federici 2022;7,5;7,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.254715;https://www.bernabei.it/roma-doc-rosso-federici;https://www.bernabei.it/ARTICOLI200/S_5322.png
1386;Regaleali Bianco Tasca d'Almerita 2024;9,4;10,2;8,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.801531;https://www.bernabei.it/regaleali-bianco-tasca-d-almerita-2024;https://www.bernabei.it/ARTICOLI200/S_445.png
7871;Cesanese Del Piglio DOCG Superiore Torre Del Piano 2022 Casale Della Ioria;18,9;;;Vini Biologici,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:20.925748;https://www.bernabei.it/cesanese-del-piglio-docg-torre-del-piano-casale-della-ioria;https://www.bernabei.it/ARTICOLI200/S_5301.png
1248;Sauvignon Piere Vie Di Romans 2023;27,2;29,6;24,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.952563;https://www.bernabei.it/sauvignon-piere-vie-di-romans-2023;https://www.bernabei.it/ARTICOLI200/S_284.png
9066;Rosé Château Miraval 2024;18,5;22,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.979588;https://www.bernabei.it/rose-chateau-miraval;https://www.bernabei.it/ARTICOLI200/S_5748.png
4951;Le Difese Tenuta San Guido 2023;28,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:20.876088;https://www.bernabei.it/le-difese-tenuta-san-guido;https://www.bernabei.it/ARTICOLI200/S_3941.png
12166;Chianti Pontormo Castelli Del Grevepesa 2024;6,3;9,3;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:20.825640;https://www.bernabei.it/chianti-docg-pontormo-castelli-del-grevepesa;https://www.bernabei.it/ARTICOLI200/S_7816.png
8737;Sauvignon Tra Donne Sole Vite Colte 2024;10,9;;9,2;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:21.080060;https://www.bernabei.it/piemonte-sauvignon-chardonnay-doc-tra-donne-sole-vite-colte;https://www.bernabei.it/ARTICOLI200/S_6180.png
1835;Chardonnay Planeta 2024;27,0;;23,9;Vini Biologici,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:21.127992;https://www.bernabei.it/chardonnay-planeta-2024;https://www.bernabei.it/ARTICOLI200/S_1010.png
9509;Pinot Grigio Cantina Tramin 2024;11,7;;10,4;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:14.666575;https://www.bernabei.it/alto-adige-doc-pinot-grigio-tramin;https://www.bernabei.it/ARTICOLI200/S_6083.png
12839;Rosé de Provence 'M de Minuty' Château Minuty 2024;16,5;18,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:21.030182;https://www.bernabei.it/cotes-de-provence-aoc-rose-m-chateau-minuty;https://www.bernabei.it/ARTICOLI200/S_8301.png
1636;Petit Verdot Casale Del Giglio 2023;12,6;13,4;11,5;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:21.004950;https://www.bernabei.it/petit-verdot-casale-del-giglio;https://www.bernabei.it/ARTICOLI200/S_762.png
19894;Pinot Grigio Hofstätter 2024;11,5;12,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:21.104124;https://www.bernabei.it/pinot-grigio-hofstatter;https://www.bernabei.it/ARTICOLI200/S_12505.png
